Week,Week number,Fuel type,Fuel price measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2004-04-30,2004w18,Premium Petrol 95R,Price excluding tax,NZ cents per litre,65.50166667,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,GST,NZ cents per litre,13.43333333,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,Board price,NZ cents per litre,120.9,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,120.9,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,Importer margin,NZ cents per litre,12.63652381,nzd,NZ cents per litre,
2004-04-30,2004w18,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.59816044,nzd,NZ cents per litre,
2004-05-07,2004w19,Spot crude price,Dubai crude price,USD per barrel,33,usd,USD per barrel,
2004-05-07,2004w19,Spot crude price,Dubai crude price,NZD per barrel,53,nzd,NZD per barrel,
2004-05-07,2004w19,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.63,usd,USD per 1 NZD,
2004-05-07,2004w19,Diesel,Importer cost,NZ cents per litre,47.8,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Price excluding tax,NZ cents per litre,62.2,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,GST,NZ cents per litre,7.8,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Taxes,NZ cents per litre,0.4,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Board price,NZ cents per litre,70.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Adjusted retail price,NZ cents per litre,70.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Importer margin,NZ cents per litre,18.8,nzd,NZ cents per litre,
2004-05-07,2004w19,Diesel,Importer margin trend,NZ cents per litre,18.04688714,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Importer cost,NZ cents per litre,53.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Price excluding tax,NZ cents per litre,62.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,GST,NZ cents per litre,13,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Taxes,NZ cents per litre,42,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Board price,NZ cents per litre,117.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Adjusted retail price,NZ cents per litre,117.3,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Importer margin,NZ cents per litre,13.8,nzd,NZ cents per litre,
2004-05-07,2004w19,Regular Petrol,Importer margin trend,NZ cents per litre,13.57294111,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Importer cost,NZ cents per litre,55.80942857,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Price excluding tax,NZ cents per litre,70.835,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,GST,NZ cents per litre,14.1,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Board price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Importer margin,NZ cents per litre,15.02557143,nzd,NZ cents per litre,
2004-05-07,2004w19,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.60075573,nzd,NZ cents per litre,
2004-05-14,2004w20,Spot crude price,Dubai crude price,USD per barrel,34,usd,USD per barrel,
2004-05-14,2004w20,Spot crude price,Dubai crude price,NZD per barrel,57,nzd,NZD per barrel,
2004-05-14,2004w20,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.609,usd,USD per 1 NZD,
2004-05-14,2004w20,Diesel,Importer cost,NZ cents per litre,48.1,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Price excluding tax,NZ cents per litre,66.2,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,GST,NZ cents per litre,8.3,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Taxes,NZ cents per litre,0.4,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Board price,NZ cents per litre,74.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Adjusted retail price,NZ cents per litre,74.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Importer margin,NZ cents per litre,20.5,nzd,NZ cents per litre,
2004-05-14,2004w20,Diesel,Importer margin trend,NZ cents per litre,18.06103703,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Importer cost,NZ cents per litre,56.4,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Price excluding tax,NZ cents per litre,66.4,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,GST,NZ cents per litre,13.5,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Taxes,NZ cents per litre,42,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Board price,NZ cents per litre,121.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Adjusted retail price,NZ cents per litre,121.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Importer margin,NZ cents per litre,14.2,nzd,NZ cents per litre,
2004-05-14,2004w20,Regular Petrol,Importer margin trend,NZ cents per litre,13.56135337,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Importer cost,NZ cents per litre,57.75228571,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Price excluding tax,NZ cents per litre,70.835,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,GST,NZ cents per litre,14.1,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Board price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Importer margin,NZ cents per litre,13.08271429,nzd,NZ cents per litre,
2004-05-14,2004w20,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.60335102,nzd,NZ cents per litre,
2004-05-21,2004w21,Spot crude price,Dubai crude price,USD per barrel,36,usd,USD per barrel,
2004-05-21,2004w21,Spot crude price,Dubai crude price,NZD per barrel,59,nzd,NZD per barrel,
2004-05-21,2004w21,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.602,usd,USD per 1 NZD,
2004-05-21,2004w21,Diesel,Importer cost,NZ cents per litre,46.5,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Price excluding tax,NZ cents per litre,65.7,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,GST,NZ cents per litre,8.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Taxes,NZ cents per litre,0.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Board price,NZ cents per litre,74.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Adjusted retail price,NZ cents per litre,74.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Importer margin,NZ cents per litre,17.9,nzd,NZ cents per litre,
2004-05-21,2004w21,Diesel,Importer margin trend,NZ cents per litre,18.07518693,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Importer cost,NZ cents per litre,54.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Price excluding tax,NZ cents per litre,65.9,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,GST,NZ cents per litre,13.5,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Taxes,NZ cents per litre,41.9,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Board price,NZ cents per litre,121.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Adjusted retail price,NZ cents per litre,121.3,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Importer margin,NZ cents per litre,12.6,nzd,NZ cents per litre,
2004-05-21,2004w21,Regular Petrol,Importer margin trend,NZ cents per litre,13.54976563,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Importer cost,NZ cents per litre,60.77042857,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Price excluding tax,NZ cents per litre,70.835,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,GST,NZ cents per litre,14.1,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Board price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,126.9,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Importer margin,NZ cents per litre,10.06457143,nzd,NZ cents per litre,
2004-05-21,2004w21,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.60594631,nzd,NZ cents per litre,
2004-05-28,2004w22,Spot crude price,Dubai crude price,USD per barrel,35,usd,USD per barrel,
2004-05-28,2004w22,Spot crude price,Dubai crude price,NZD per barrel,57,nzd,NZD per barrel,
2004-05-28,2004w22,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.618,usd,USD per 1 NZD,
2004-05-28,2004w22,Diesel,Importer cost,NZ cents per litre,45.7,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Price excluding tax,NZ cents per litre,68,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,GST,NZ cents per litre,8.5,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Taxes,NZ cents per litre,0.4,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Board price,NZ cents per litre,76.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Adjusted retail price,NZ cents per litre,76.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Importer margin,NZ cents per litre,19.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Diesel,Importer margin trend,NZ cents per litre,18.08933683,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Importer cost,NZ cents per litre,53.7,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Price excluding tax,NZ cents per litre,68.2,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,GST,NZ cents per litre,13.8,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Taxes,NZ cents per litre,41.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Board price,NZ cents per litre,123.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Adjusted retail price,NZ cents per litre,123.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Importer margin,NZ cents per litre,11.8,nzd,NZ cents per litre,
2004-05-28,2004w22,Regular Petrol,Importer margin trend,NZ cents per litre,13.53817789,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Importer cost,NZ cents per litre,57.88642857,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Price excluding tax,NZ cents per litre,72.61277778,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,GST,NZ cents per litre,14.32222222,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Taxes,NZ cents per litre,41.965,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Board price,NZ cents per litre,128.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Adjusted retail price,NZ cents per litre,128.9,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Importer margin,NZ cents per litre,14.72634921,nzd,NZ cents per litre,
2004-05-28,2004w22,Premium Petrol 95R,Importer margin trend,NZ cents per litre,13.6085416,nzd,NZ cents per litre,
2004-06-04,2004w23,Spot crude price,Dubai crude price,USD per barrel,35,usd,USD per barrel,
2004-06-04,2004w23,Spot crude price,Dubai crude price,NZD per barrel,56,nzd,NZD per barrel,
2004-06-04,2004w23,Average exchange rate USD per NZD,NZ US exchange rate,USD per 1 NZD,0.628,usd,USD per 1 NZD,
2004-06-04,2004w23,Diesel,Importer cost,NZ cents per litre,44.3,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,Price excluding tax,NZ cents per litre,67.7,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,ETS,NZ cents per litre,0,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,GST,NZ cents per litre,8.5,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,Taxes,NZ cents per litre,0.4,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,Board price,NZ cents per litre,76.6,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,Adjusted retail price,NZ cents per litre,76.6,nzd,NZ cents per litre,
2004-06-04,2004w23,Diesel,Importer margin,NZ cents per litre,21.3,nzd,NZ cents per litre,
