Year ended June,Grouping variable,Category,Measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1,Metadata 2
2024,Household size,Four–person household,Households,Sampling error for percentage change,11.3,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Median household net worth,Amount,334,nzd,NZD thousands,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Median household net worth,Relative sampling error,30.4,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Median household net worth,Percentage change from previous survey,11.6,percentage,% change,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Median household net worth,Sampling error for percentage change,42.5,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Mean household net worth,Amount,815,nzd,NZD thousands,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Mean household net worth,Relative sampling error,14.8,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Mean household net worth,Percentage change from previous survey,8.4,percentage,% change,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Mean household net worth,Sampling error for percentage change,23.6,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Total household net worth,Amount,165592572,nzd,NZD thousands,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Total household net worth,Relative sampling error,16,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Total household net worth,Percentage change from previous survey,7.2,percentage,% change,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Total household net worth,Sampling error for percentage change,24.5,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Households,Count,202,number,Number of households,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Households,Relative sampling error,7.5,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Households,Percentage change from previous survey,-1.5,percentage,% change,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household size,Five–or–more person household,Households,Sampling error for percentage change,9.8,percentage,% error,,The number of people in a household is defined as those who usually reside in that household. Two-or-more-person households may or may not include a family nucleus.
2024,Household composition,Couple only,Median household net worth,Amount,932,nzd,NZD thousands,
2024,Household composition,Couple only,Median household net worth,Relative sampling error,6.4,percentage,% error,
2024,Household composition,Couple only,Median household net worth,Percentage change from previous survey,34.3,percentage,% change,
2024,Household composition,Couple only,Median household net worth,Sampling error for percentage change,15.4,percentage,% error,
2024,Household composition,Couple only,Mean household net worth,Amount,1601,nzd,NZD thousands,
2024,Household composition,Couple only,Mean household net worth,Relative sampling error,8.9,percentage,% error,
2024,Household composition,Couple only,Mean household net worth,Percentage change from previous survey,19.6,percentage,% change,
2024,Household composition,Couple only,Mean household net worth,Sampling error for percentage change,19,percentage,% error,
2024,Household composition,Couple only,Total household net worth,Amount,830977353,nzd,NZD thousands,
2024,Household composition,Couple only,Total household net worth,Relative sampling error,9.5,percentage,% error,
2024,Household composition,Couple only,Total household net worth,Percentage change from previous survey,24,percentage,% change,
2024,Household composition,Couple only,Total household net worth,Sampling error for percentage change,20.5,percentage,% error,
2024,Household composition,Couple only,Households,Count,518,number,Number of households,
2024,Household composition,Couple only,Households,Relative sampling error,4,percentage,% error,
2024,Household composition,Couple only,Households,Percentage change from previous survey,3.5,percentage,% change,
2024,Household composition,Couple only,Households,Sampling error for percentage change,5.3,percentage,% error,
2024,Household composition,Couple with one dependent child,Median household net worth,Amount,491,nzd,NZD thousands,
2024,Household composition,Couple with one dependent child,Median household net worth,Relative sampling error,26.1,percentage,% error,
2024,Household composition,Couple with one dependent child,Median household net worth,Percentage change from previous survey,72.1,percentage,% change,
2024,Household composition,Couple with one dependent child,Median household net worth,Sampling error for percentage change,65,percentage,% error,
2024,Household composition,Couple with one dependent child,Mean household net worth,Amount,723,nzd,NZD thousands,
2024,Household composition,Couple with one dependent child,Mean household net worth,Relative sampling error,13.9,percentage,% error,
2024,Household composition,Couple with one dependent child,Mean household net worth,Percentage change from previous survey,16.1,percentage,% change,
2024,Household composition,Couple with one dependent child,Mean household net worth,Sampling error for percentage change,32.9,percentage,% error,
2024,Household composition,Couple with one dependent child,Total household net worth,Amount,105292795,nzd,NZD thousands,
2024,Household composition,Couple with one dependent child,Total household net worth,Relative sampling error,18.6,percentage,% error,
2024,Household composition,Couple with one dependent child,Total household net worth,Percentage change from previous survey,23.6,percentage,% change,
2024,Household composition,Couple with one dependent child,Total household net worth,Sampling error for percentage change,41.1,percentage,% error,
2024,Household composition,Couple with one dependent child,Households,Count,146,number,Number of households,
2024,Household composition,Couple with one dependent child,Households,Relative sampling error,12.3,percentage,% error,
2024,Household composition,Couple with one dependent child,Households,Percentage change from previous survey,6.4,percentage,% change,
2024,Household composition,Couple with one dependent child,Households,Sampling error for percentage change,17.8,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Median household net worth,Amount,636,nzd,NZD thousands,
2024,Household composition,Couple with two or more dependent children,Median household net worth,Relative sampling error,16.1,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Median household net worth,Percentage change from previous survey,54.3,percentage,% change,
2024,Household composition,Couple with two or more dependent children,Median household net worth,Sampling error for percentage change,33.8,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Mean household net worth,Amount,996,nzd,NZD thousands,
2024,Household composition,Couple with two or more dependent children,Mean household net worth,Relative sampling error,13.9,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Mean household net worth,Percentage change from previous survey,6.3,percentage,% change,
2024,Household composition,Couple with two or more dependent children,Mean household net worth,Sampling error for percentage change,25.5,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Total household net worth,Amount,231093436,nzd,NZD thousands,
2024,Household composition,Couple with two or more dependent children,Total household net worth,Relative sampling error,15.2,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Total household net worth,Percentage change from previous survey,9,percentage,% change,
2024,Household composition,Couple with two or more dependent children,Total household net worth,Sampling error for percentage change,29,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Households,Count,232,number,Number of households,
2024,Household composition,Couple with two or more dependent children,Households,Relative sampling error,5.8,percentage,% error,
2024,Household composition,Couple with two or more dependent children,Households,Percentage change from previous survey,2.4,percentage,% change,
2024,Household composition,Couple with two or more dependent children,Households,Sampling error for percentage change,8.6,percentage,% error,
2024,Household composition,All other 'couples with child(ren) only' households,Median household net worth,Amount,874,nzd,NZD thousands,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Median household net worth,Relative sampling error,15.6,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Median household net worth,Percentage change from previous survey,30.2,percentage,% change,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Median household net worth,Sampling error for percentage change,33.3,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Mean household net worth,Amount,1509,nzd,NZD thousands,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Mean household net worth,Relative sampling error,14,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Mean household net worth,Percentage change from previous survey,22.3,percentage,% change,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other households,Households,Count,159,number,Number of households,,"This category is an aggregation of two-family household, three-or-more-family households, or any other multi-person households."
2024,Household composition,All other 'couples with child(ren) only' households,Mean household net worth,Sampling error for percentage change,27.6,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Total household net worth,Amount,296017109,nzd,NZD thousands,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Total household net worth,Relative sampling error,16.7,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Total household net worth,Percentage change from previous survey,33.3,percentage,% change,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Total household net worth,Sampling error for percentage change,35,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Households,Count,196,number,Number of households,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Households,Relative sampling error,9.1,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Households,Percentage change from previous survey,9,percentage,% change,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,All other 'couples with child(ren) only' households,Households,Sampling error for percentage change,14.5,percentage,% error,,"Includes couple with adult children only, as well as couple with adult and dependent children."
2024,Household composition,One parent with dependent child(ren) only,Median household net worth,Amount,36,nzd,NZD thousands,
2024,Household composition,One parent with dependent child(ren) only,Median household net worth,Relative sampling error,46.4,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Median household net worth,Percentage change from previous survey,-7.9,percentage,% change,
2024,Household composition,One parent with dependent child(ren) only,Median household net worth,Sampling error for percentage change,49,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Mean household net worth,Amount,365,nzd,NZD thousands,
2024,Household composition,One parent with dependent child(ren) only,Mean household net worth,Relative sampling error,44,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Mean household net worth,Percentage change from previous survey,54.9,percentage,% change,
2024,Household composition,One parent with dependent child(ren) only,Mean household net worth,Sampling error for percentage change,176.3,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Total household net worth,Amount,27510586,nzd,NZD thousands,
2024,Household composition,One parent with dependent child(ren) only,Total household net worth,Relative sampling error,46,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Total household net worth,Percentage change from previous survey,37.3,percentage,% change,
2024,Household composition,One parent with dependent child(ren) only,Total household net worth,Sampling error for percentage change,158.9,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Households,Count,74,number,Number of households,
2024,Household composition,One parent with dependent child(ren) only,Households,Relative sampling error,15.2,percentage,% error,
2024,Household composition,One parent with dependent child(ren) only,Households,Percentage change from previous survey,-12.5,percentage,% change,
2024,Household composition,One parent with dependent child(ren) only,Households,Sampling error for percentage change,17.2,percentage,% error,
2024,Household composition,All other 'one parent with child(ren) only' households,Median household net worth,Amount,410,nzd,NZD thousands,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Median household net worth,Relative sampling error,40.7,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Median household net worth,Percentage change from previous survey,17.4,percentage,% change,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Median household net worth,Sampling error for percentage change,65.6,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Mean household net worth,Amount,925,nzd,NZD thousands,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Mean household net worth,Relative sampling error,39.7,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Mean household net worth,Percentage change from previous survey,62.1,percentage,% change,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Mean household net worth,Sampling error for percentage change,62.2,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Total household net worth,Amount,72008311,nzd,NZD thousands,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Total household net worth,Relative sampling error,42.6,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Total household net worth,Percentage change from previous survey,102.8,percentage,% change,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Total household net worth,Sampling error for percentage change,92.2,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Households,Count,77,number,Number of households,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Households,Relative sampling error,14.4,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Households,Percentage change from previous survey,24.1,percentage,% change,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,All other 'one parent with child(ren) only' households,Households,Sampling error for percentage change,28.4,percentage,% error,,"Includes one parent with adult children only, as well as one parent with dependent and adult children."
2024,Household composition,Other one-family households,Median household net worth,Amount,276,nzd,NZD thousands,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Median household net worth,Relative sampling error,41.6,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Median household net worth,Percentage change from previous survey,-4.3,percentage,% change,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Median household net worth,Sampling error for percentage change,47.4,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Mean household net worth,Amount,703,nzd,NZD thousands,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Mean household net worth,Relative sampling error,21.3,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Mean household net worth,Percentage change from previous survey,37.1,percentage,% change,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Mean household net worth,Sampling error for percentage change,42,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Total household net worth,Amount,85592114,nzd,NZD thousands,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Total household net worth,Relative sampling error,25.2,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Total household net worth,Percentage change from previous survey,31.6,percentage,% change,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Total household net worth,Sampling error for percentage change,47.1,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Households,Count,122,number,Number of households,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Households,Relative sampling error,12.9,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Households,Percentage change from previous survey,-3.9,percentage,% change,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,Other one-family households,Households,Sampling error for percentage change,16.7,percentage,% error,,"Contains all one-family households where 'other people' are present, who may be related or unrelated to the family nucleus."
2024,Household composition,One-person household,Median household net worth,Amount,334,nzd,NZD thousands,
2024,Household composition,One-person household,Median household net worth,Relative sampling error,21,percentage,% error,
2024,Household composition,One-person household,Median household net worth,Percentage change from previous survey,10.2,percentage,% change,
2024,Household composition,One-person household,Median household net worth,Sampling error for percentage change,30.1,percentage,% error,
2024,Household composition,One-person household,Mean household net worth,Amount,678,nzd,NZD thousands,
2024,Household composition,One-person household,Mean household net worth,Relative sampling error,11.8,percentage,% error,
2024,Household composition,One-person household,Mean household net worth,Percentage change from previous survey,23.6,percentage,% change,
2024,Household composition,One-person household,Mean household net worth,Sampling error for percentage change,22.8,percentage,% error,
